Date,Region,Value
2024-06-27,HSE Mid West,1.677396954314721
2024-06-27,HSE South West,1.6277230769230768
2024-06-27,HSE West and North West,1.78421449044586
2024-06-28,HSE Dublin and Midlands,1.4094461035422343
2024-06-28,HSE Dublin and North East,0.874139911634757
2024-06-28,HSE Dublin and South East,1.1321505453177887
2024-06-28,HSE Mid West,1.9220173434856178
2024-06-28,HSE South West,1.5167419580419579
2024-06-28,HSE West and North West,1.905178184713376
2024-06-29,HSE Dublin and Midlands,0.6166326702997276
2024-06-29,HSE Dublin and North East,0.4895183505154639
2024-06-29,HSE Dublin and South East,0.43825182399398277
2024-06-29,HSE Mid West,1.991908883248731
2024-06-29,HSE South West,0.517911888111888
2024-06-29,HSE West and North West,1.0886732484076433
2024-06-30,HSE Dublin and Midlands,0.7340865122615804
2024-06-30,HSE Dublin and North East,0.9091055081001472
2024-06-30,HSE Dublin and South East,1.0956295599849568
2024-06-30,HSE Mid West,1.677396954314721
2024-06-30,HSE South West,0.4809181818181818
2024-06-30,HSE West and North West,1.391082484076433
2024-07-01,HSE Dublin and Midlands,0.9983576566757493
2024-07-01,HSE Dublin and North East,2.3077293667157583
2024-07-01,HSE Dublin and South East,1.6434443399774352
2024-07-01,HSE Mid West,2.865553130287648
2024-07-01,HSE South West,1.5537356643356643
2024-07-01,HSE West and North West,2.2075874203821657
2024-07-02,HSE Dublin and Midlands,0.7928134332425067
2024-07-02,HSE Dublin and North East,2.5175229455081
2024-07-02,HSE Dublin and South East,1.3512764573147802
2024-07-02,HSE Mid West,2.026854653130288
2024-07-02,HSE South West,1.257786013986014
2024-07-02,HSE West and North West,2.0261418789808916
2024-07-03,HSE Dublin and Midlands,1.7324441689373296
2024-07-03,HSE Dublin and North East,2.2028325773195876
2024-07-03,HSE Dublin and South East,1.1686715306506206
2024-07-03,HSE Mid West,1.991908883248731
2024-07-03,HSE South West,1.775697902097902
2024-07-03,HSE West and North West,2.0866237261146496
2024-07-04,HSE Dublin and Midlands,1.7324441689373298
2024-07-04,HSE Dublin and North East,1.0489678939617084
2024-07-04,HSE Dublin and South East,1.2782344866491162
2024-07-04,HSE Mid West,2.026854653130288
2024-07-04,HSE South West,2.145634965034965
2024-07-04,HSE West and North West,1.633009872611465
2024-07-05,HSE Dublin and Midlands,0.7928134332425069
2024-07-05,HSE Dublin and North East,0.874139911634757
2024-07-05,HSE Dublin and South East,1.1321505453177887
2024-07-05,HSE Mid West,1.5026681049069375
2024-07-05,HSE South West,1.1098111888111888
2024-07-05,HSE West and North West,1.2398778662420382
2024-07-06,HSE Dublin and Midlands,0.5872692098092643
2024-07-06,HSE Dublin and North East,0.3846215611192931
2024-07-06,HSE Dublin and South East,0.4382518239939827
2024-07-06,HSE Mid West,1.013427326565144
2024-07-06,HSE South West,0.7398741258741258
2024-07-06,HSE West and North West,0.4233729299363057
2024-07-07,HSE Dublin and Midlands,0.6753595912806539
2024-07-07,HSE Dublin and North East,0.5944151399116347
2024-07-07,HSE Dublin and South East,0.657377735990974
2024-07-07,HSE Mid West,1.7123427241962776
2024-07-07,HSE South West,1.035823776223776
2024-07-07,HSE West and North West,0.6653003184713375
2024-07-08,HSE Dublin and Midlands,0.9102672752043597
2024-07-08,HSE Dublin and North East,1.643383033873343
2024-07-08,HSE Dublin and South East,1.6434443399774352
2024-07-08,HSE Mid West,2.201583502538071
2024-07-08,HSE South West,1.664716783216783
2024-07-08,HSE West and North West,1.602768949044586
2024-07-09,HSE Dublin and Midlands,1.4975364850136241
2024-07-09,HSE Dublin and North East,1.503520648011782
2024-07-09,HSE Dublin and South East,2.154738134637082
2024-07-09,HSE Mid West,2.446203891708968
2024-07-09,HSE South West,2.663546853146853
2024-07-09,HSE West and North West,1.9959009554140128
2024-07-10,HSE Dublin and Midlands,1.3507191825613079
2024-07-10,HSE Dublin and North East,0.9440711045655376
2024-07-10,HSE Dublin and South East,1.4608394133132758
2024-07-10,HSE Mid West,3.110173519458545
2024-07-10,HSE South West,2.774527972027972
2024-07-10,HSE West and North West,1.905178184713376
2024-07-11,HSE Dublin and Midlands,1.1451749591280653
2024-07-11,HSE Dublin and North East,0.8391743151693667
2024-07-11,HSE Dublin and South East,1.059108574652125
2024-07-11,HSE Mid West,2.7607158206429783
2024-07-11,HSE South West,2.552565734265734
2024-07-11,HSE West and North West,2.2983101910828028
2024-07-12,HSE Dublin and Midlands,1.2919922615803814
2024-07-12,HSE Dublin and North East,0.6643463328424153
2024-07-12,HSE Dublin and South East,1.2417135013162843
2024-07-12,HSE Mid West,2.481149661590525
2024-07-12,HSE South West,1.6277230769230768
2024-07-12,HSE West and North West,2.4495148089171974
2024-07-13,HSE Dublin and Midlands,0.528542288828338
2024-07-13,HSE Dublin and North East,0.0
2024-07-13,HSE Dublin and South East,0.328688867995487
2024-07-13,HSE Mid West,1.572559644670051
2024-07-13,HSE South West,0.2959496503496503
2024-07-13,HSE West and North West,0.9072277070063695
2024-07-14,HSE Dublin and Midlands,0.8515403542234333
2024-07-14,HSE Dublin and North East,0.3496559646539028
2024-07-14,HSE Dublin and South East,0.9860666039864612
2024-07-14,HSE Mid West,1.6424511844331642
2024-07-14,HSE South West,0.8138615384615384
2024-07-14,HSE West and North West,1.935419108280255
2024-07-15,HSE Dublin and Midlands,1.6149903269754768
2024-07-15,HSE Dublin and North East,1.2587614727540501
2024-07-15,HSE Dublin and South East,1.314755471981948
2024-07-15,HSE Mid West,2.341366582064298
2024-07-15,HSE South West,1.9236727272727272
2024-07-15,HSE West and North West,2.8728877388535032
2024-07-16,HSE Dublin and Midlands,2.2316229972752044
2024-07-16,HSE Dublin and North East,1.4335894550810013
2024-07-16,HSE Dublin and South East,0.9130246333207973
2024-07-16,HSE Mid West,2.201583502538071
2024-07-16,HSE South West,2.145634965034965
2024-07-16,HSE West and North West,2.721683121019108
2024-07-17,HSE Dublin and Midlands,1.9379883923705723
2024-07-17,HSE Dublin and North East,1.1538646833578792
2024-07-17,HSE Dublin and South East,0.9495456186536292
2024-07-17,HSE Mid West,2.1666377326565147
2024-07-17,HSE South West,1.9976601398601397
2024-07-17,HSE West and North West,2.419273885350319
2024-07-18,HSE Dublin and Midlands,1.350719182561308
2024-07-18,HSE Dublin and North East,1.1188990868924888
2024-07-18,HSE Dublin and South East,0.8399826626551335
2024-07-18,HSE Mid West,2.306420812182741
2024-07-18,HSE South West,1.4797482517482516
2024-07-18,HSE West and North West,2.6007194267515925
2024-07-19,HSE Dublin and Midlands,1.1451749591280653
2024-07-19,HSE Dublin and North East,0.8042087187039764
2024-07-19,HSE Dublin and South East,0.6938987213238059
2024-07-19,HSE Mid West,1.8521258037225043
2024-07-19,HSE South West,1.6277230769230768
2024-07-19,HSE West and North West,1.9656600318471338
2024-07-20,HSE Dublin and Midlands,0.3817249863760218
2024-07-20,HSE Dublin and North East,0.41958715758468335
2024-07-20,HSE Dublin and South East,0.47477280932681465
2024-07-20,HSE Mid West,1.1182646362098139
2024-07-20,HSE South West,0.5549055944055944
2024-07-20,HSE West and North West,0.4536138535031847
2024-07-21,HSE Dublin and Midlands,1.086448038147139
2024-07-21,HSE Dublin and North East,0.7342775257731958
2024-07-21,HSE Dublin and South East,1.059108574652125
2024-07-21,HSE Mid West,1.6075054145516074
2024-07-21,HSE South West,0.8508552447552447
2024-07-21,HSE West and North West,0.9677095541401275
2024-07-22,HSE Dublin and Midlands,1.7324441689373298
2024-07-22,HSE Dublin and North East,1.6084174374079527
2024-07-22,HSE Dublin and South East,1.4608394133132756
2024-07-22,HSE Mid West,1.9220173434856178
2024-07-22,HSE South West,1.146804895104895
2024-07-22,HSE West and North West,1.844696337579618
2024-07-23,HSE Dublin and Midlands,1.3213557220708447
2024-07-23,HSE Dublin and North East,1.5384862444771723
2024-07-23,HSE Dublin and South East,0.8765036479879655
2024-07-23,HSE Mid West,1.7822342639593909
2024-07-23,HSE South West,2.3675972027972025
2024-07-23,HSE West and North West,2.5704785031847135
2024-07-24,HSE Dublin and Midlands,2.0260787738419617
2024-07-24,HSE Dublin and North East,1.3286926656848306
2024-07-24,HSE Dublin and South East,1.2051925159834527
2024-07-24,HSE Mid West,1.2580477157360408
2024-07-24,HSE South West,2.552565734265734
2024-07-24,HSE West and North West,1.5120461783439492
2024-07-25,HSE Dublin and Midlands,1.7324441689373298
2024-07-25,HSE Dublin and North East,1.118899086892489
2024-07-25,HSE Dublin and South East,0.9495456186536293
2024-07-25,HSE Mid West,1.5026681049069375
2024-07-25,HSE South West,1.4427545454545454
2024-07-25,HSE West and North West,2.2378283439490447
2024-07-26,HSE Dublin and Midlands,1.5268999455040873
2024-07-26,HSE Dublin and North East,0.8741399116347569
2024-07-26,HSE Dublin and South East,0.5843357653253103
2024-07-26,HSE Mid West,1.9220173434856178
2024-07-26,HSE South West,1.886679020979021
2024-07-26,HSE West and North West,2.0261418789808916
2024-07-27,HSE Dublin and Midlands,1.1745384196185287
2024-07-27,HSE Dublin and North East,0.10489678939617084
2024-07-27,HSE Dublin and South East,0.3652098533283189
2024-07-27,HSE Mid West,1.1532104060913706
2024-07-27,HSE South West,1.1098111888111888
2024-07-27,HSE West and North West,1.4818052547770701
2024-07-28,HSE Dublin and Midlands,1.7030807084468664
2024-07-28,HSE Dublin and North East,0.5244839469808542
2024-07-28,HSE Dublin and South East,0.5478147799924784
2024-07-28,HSE Mid West,1.6424511844331642
2024-07-28,HSE South West,1.1837986013986013
2024-07-28,HSE West and North West,1.905178184713376
2024-07-29,HSE Dublin and Midlands,2.0260787738419617
2024-07-29,HSE Dublin and North East,1.2237958762886598
2024-07-29,HSE Dublin and South East,0.8399826626551335
2024-07-29,HSE Mid West,2.201583502538071
2024-07-29,HSE South West,1.1837986013986015
2024-07-29,HSE West and North West,2.6309603503184715
2024-07-30,HSE Dublin and Midlands,1.9967153133514988
2024-07-30,HSE Dublin and North East,1.7133142268041237
2024-07-30,HSE Dublin and South East,1.4608394133132756
2024-07-30,HSE Mid West,2.1666377326565147
2024-07-30,HSE South West,1.1098111888111888
2024-07-30,HSE West and North West,2.6007194267515925
2024-07-31,HSE Dublin and Midlands,2.0848056948228884
2024-07-31,HSE Dublin and North East,2.0629701914580263
2024-07-31,HSE Dublin and South East,1.424318427980444
2024-07-31,HSE Mid West,2.0618004230118445
2024-07-31,HSE South West,1.257786013986014
2024-07-31,HSE West and North West,2.842646815286624
2024-08-01,HSE Dublin and Midlands,1.8498980108991827
2024-08-01,HSE Dublin and North East,0.8391743151693667
2024-08-01,HSE Dublin and South East,1.1321505453177887
2024-08-01,HSE Mid West,1.7123427241962776
2024-08-01,HSE South West,1.3317734265734265
2024-08-01,HSE West and North West,1.965660031847134
2024-08-02,HSE Dublin and Midlands,1.2919922615803816
2024-08-02,HSE Dublin and North East,0.5244839469808542
2024-08-02,HSE Dublin and South East,0.8765036479879654
2024-08-02,HSE Mid West,1.432776565143824
2024-08-02,HSE South West,0.7768678321678322
2024-08-02,HSE West and North West,1.6934917197452228
2024-08-03,HSE Dublin and Midlands,0.3817249863760218
2024-08-03,HSE Dublin and North East,0.24475917525773197
2024-08-03,HSE Dublin and South East,0.40173083866115084
2024-08-03,HSE Mid West,0.4892407783417936
2024-08-03,HSE South West,0.18496853146853146
2024-08-03,HSE West and North West,0.5443366242038217
2024-08-04,HSE Dublin and Midlands,0.4991788283378747
2024-08-04,HSE Dublin and North East,0.7342775257731958
2024-08-04,HSE Dublin and South East,0.5843357653253103
2024-08-04,HSE Mid West,1.0483730964467006
2024-08-04,HSE South West,0.07398741258741258
2024-08-04,HSE West and North West,0.8467458598726114
2024-08-05,HSE Dublin and Midlands,0.7340865122615804
2024-08-05,HSE Dublin and North East,0.8042087187039764
2024-08-05,HSE Dublin and South East,0.8399826626551335
2024-08-05,HSE Mid West,1.572559644670051
2024-08-05,HSE South West,0.11098111888111888
2024-08-05,HSE West and North West,1.6934917197452228
2024-08-06,HSE Dublin and Midlands,1.4975364850136241
2024-08-06,HSE Dublin and North East,1.6433830338733433
2024-08-06,HSE Dublin and South East,1.8625702519744265
2024-08-06,HSE Mid West,2.201583502538071
2024-08-06,HSE South West,1.4797482517482519
2024-08-06,HSE West and North West,2.721683121019108
2024-08-07,HSE Dublin and Midlands,1.9673518528610354
2024-08-07,HSE Dublin and North East,1.8182110162002947
2024-08-07,HSE Dublin and South East,1.6069233546446033
2024-08-07,HSE Mid West,2.690824280879865
2024-08-07,HSE South West,1.9236727272727272
2024-08-07,HSE West and North West,2.6914421974522296
2024-08-08,HSE Dublin and Midlands,2.260986457765668
2024-08-08,HSE Dublin and North East,1.5734518409425626
2024-08-08,HSE Dublin and South East,1.0956295599849568
2024-08-08,HSE Mid West,2.690824280879865
2024-08-08,HSE South West,1.9976601398601397
2024-08-08,HSE West and North West,2.2378283439490447
2024-08-09,HSE Dublin and Midlands,1.4681730245231608
2024-08-09,HSE Dublin and North East,1.2587614727540501
2024-08-09,HSE Dublin and South East,1.022587589319293
2024-08-09,HSE Mid West,1.6075054145516074
2024-08-09,HSE South West,1.6277230769230768
2024-08-09,HSE West and North West,1.5422871019108282
2024-08-10,HSE Dublin and Midlands,0.9689941961852861
2024-08-10,HSE Dublin and North East,0.20979357879234165
2024-08-10,HSE Dublin and South East,0.8034616773223017
2024-08-10,HSE Mid West,1.1881561759729273
2024-08-10,HSE South West,0.517911888111888
2024-08-10,HSE West and North West,0.6350593949044586
2024-08-11,HSE Dublin and Midlands,0.9396307356948229
2024-08-11,HSE Dublin and North East,0.24475917525773194
2024-08-11,HSE Dublin and South East,1.022587589319293
2024-08-11,HSE Mid West,1.0833188663282574
2024-08-11,HSE South West,1.0728174825174825
2024-08-11,HSE West and North West,1.2398778662420382
2024-08-12,HSE Dublin and Midlands,1.8498980108991825
2024-08-12,HSE Dublin and North East,1.014002297496318
2024-08-12,HSE Dublin and South East,1.6434443399774352
2024-08-12,HSE Mid West,1.1182646362098139
2024-08-12,HSE South West,1.9236727272727272
2024-08-12,HSE West and North West,2.0563828025477706
2024-08-13,HSE Dublin and Midlands,1.6149903269754768
2024-08-13,HSE Dublin and North East,1.014002297496318
2024-08-13,HSE Dublin and South East,1.716486310643099
2024-08-13,HSE Mid West,1.432776565143824
2024-08-13,HSE South West,2.774527972027972
2024-08-13,HSE West and North West,1.9959009554140128
2024-08-14,HSE Dublin and Midlands,2.2022595367847413
2024-08-14,HSE Dublin and North East,1.2937270692194405
2024-08-14,HSE Dublin and South East,0.9130246333207973
2024-08-14,HSE Mid West,1.1182646362098139
2024-08-14,HSE South West,1.664716783216783
2024-08-14,HSE West and North West,2.1471055732484077
2024-08-15,HSE Dublin and Midlands,1.5856268664850135
2024-08-15,HSE Dublin and North East,0.9440711045655374
2024-08-15,HSE Dublin and South East,0.9495456186536292
2024-08-15,HSE Mid West,1.223101945854484
2024-08-15,HSE South West,1.146804895104895
2024-08-15,HSE West and North West,2.1168646496815287
2024-08-16,HSE Dublin and Midlands,0.7634499727520436
2024-08-16,HSE Dublin and North East,0.5594495434462444
2024-08-16,HSE Dublin and South East,0.8765036479879655
2024-08-16,HSE Mid West,0.7688069373942471
2024-08-16,HSE South West,0.7028804195804196
2024-08-16,HSE West and North West,1.633009872611465
2024-08-17,HSE Dublin and Midlands,0.7634499727520436
2024-08-17,HSE Dublin and North East,0.034965596465390276
2024-08-17,HSE Dublin and South East,0.21912591199699136
2024-08-17,HSE Mid West,0.0
2024-08-17,HSE South West,0.03699370629370629
2024-08-17,HSE West and North West,0.8165049363057325
2024-08-18,HSE Dublin and Midlands,0.8515403542234333
2024-08-18,HSE Dublin and North East,0.3496559646539028
2024-08-18,HSE Dublin and South East,0.5478147799924784
2024-08-18,HSE Mid West,0.0
2024-08-18,HSE South West,0.14797482517482516
2024-08-18,HSE West and North West,0.8467458598726114
2024-08-19,HSE Dublin and Midlands,1.086448038147139
2024-08-19,HSE Dublin and North East,1.748279823269514
2024-08-19,HSE Dublin and South East,1.6069233546446033
2024-08-19,HSE Mid West,0.0
2024-08-19,HSE South West,0.5918993006993006
2024-08-19,HSE West and North West,1.844696337579618
2024-08-20,HSE Dublin and Midlands,1.4094461035422343
2024-08-20,HSE Dublin and North East,1.1888302798232695
2024-08-20,HSE Dublin and South East,1.9721332079729224
2024-08-20,HSE Mid West,0.0
2024-08-20,HSE South West,0.3699370629370629
2024-08-20,HSE West and North West,2.0261418789808916
2024-08-21,HSE Dublin and Midlands,1.4094461035422343
2024-08-21,HSE Dublin and North East,0.5594495434462445
